packet_size,protocol_type,duration,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,threat
64,1,2.928496327537577,9120,28,9,0.340230301521833,0.9046776231939866,1
1059,2,0.8628476708827161,1763,587,9,0.8888352122193978,0.04959568057718416,0
1318,2,4.454088692776974,31,8120,32,0.26537708060009874,0.6038535404599125,1
1091,2,0.4864807425033608,4347,4451,1,0.9467612939725016,0.06690405795956225,0
1478,3,0.26456265063447004,4550,2381,9,0.7420518895327354,0.021802902831252014,0
66,1,0.3046122814638316,32,5592,13,0.06070093231489093,0.8839029507258562,1
558,1,0.06566819071359786,2255,334,9,0.8354557528241208,0.016091849069560273,0
875,1,0.19967938026473564,1147,4873,1,0.9149238328904015,0.02255049393728431,0
792,1,0.7513472699342926,2983,1438,6,0.7023610792817153,0.060628666249860935,0
1865,1,0.2186974920957646,7392,7639,79,0.06041681400980234,0.6842073385137812,1
68,1,0.4474271057774182,1431,772,8,0.731409818120894,0.07048200310550463,0
1033,2,0.3844616912392435,16,5369,7,0.332617030713306,0.35017685378842295,1
829,0,0.3884762855811774,831,1464,4,0.9609159716347062,0.0921120359662591,0
385,0,0.7822786315612711,170,3738,1,0.7328720812689403,0.08641503414339068,0
599,1,0.5071149704496206,4201,4720,4,0.9292951351403816,0.022343453511759526,0
1494,3,0.09258698592867409,3507,2774,7,0.8534438504925107,0.049382433931896876,0
1320,0,0.35995602907777813,2846,314,3,0.951944386191864,0.09031645764046536,0
1896,3,0.12219631899165662,8462,93,41,0.23855084344011007,0.8248932129749034,1
980,1,0.8782004768065814,1334,2647,3,0.9627230695945987,0.030753536069985335,0
1099,2,0.4122213988036211,281,2865,5,0.7854551871530374,0.09016918726702391,0
365,3,0.9926980710429179,393,2147,6,0.8404885226327674,0.032122028413949455,0
53,3,0.4434067478163822,17,66,5,0.16233996372827159,0.8739833091099838,1
194,1,0.6955546352760237,3494,3735,5,0.775518261261388,0.09911267412137591,0
173,1,0.9970957771809456,24,1881,8,0.8765885445124578,0.09444814009108166,0
1019,0,0.325153974993606,8565,6221,4,0.4203927109203051,0.5593741941669723,1
671,3,0.9665905455672599,3216,2091,4,0.7599312372449729,0.0603675074726735,0
780,2,0.581039835555438,4526,4300,9,0.8389966246214635,0.015783217836323794,0
69,2,0.14738940683960366,7205,9,69,0.13054517554626707,0.9304700135843222,1
862,3,0.7484568046919519,1298,53,1,0.7102838452837151,0.09319042904283825,0
784,0,0.35359611600605756,3678,4256,10,0.7590904050167454,0.06622715532467237,0
51,2,0.30507707656432376,21,9295,3,0.2775427202707721,0.3360699620266995,1
945,0,0.719368110977378,576,1230,10,0.8508234864108274,0.03688893243240639,0
789,2,0.7085753125980037,1944,1499,9,0.9557817365214245,0.08968531341079242,0
71,2,2.7727277498504463,5372,6767,33,0.045539168349596704,0.8708255671669947,1
1084,1,0.5016779577338273,847,2213,7,0.9482720300574748,0.058221386707500114,0
1575,3,1.3667054347065362,89,9939,29,0.3962718284688921,0.4995902314074339,1
1559,3,4.150695251264462,6314,5591,40,0.027690973715828213,0.6179281369461218,1
500,0,0.7815171728657432,2456,3559,5,0.721680881919386,0.02858081933120382,0
722,2,0.707922788927419,4992,504,8,0.792829718460555,0.070346632392993,0
485,1,0.6207819078752018,4530,925,8,0.7662052896097351,0.06968451841882267,0
788,1,0.8331741128992253,1245,2663,2,0.8470559347515872,0.061537986237657195,0
1419,1,0.14952131388741996,2495,3282,3,0.9619684245586342,0.0430363403425231,0
1032,0,0.9205775206657102,1265,1056,7,0.8732842103682532,0.050002386808689875,0
79,0,4.196143351473334,76,7251,44,0.24009292838162566,0.7394545248975342,1
1168,3,0.8685829003687353,2637,189,7,0.9081778465366436,0.040832415577009,0
546,2,0.034427396062365334,1326,3094,2,0.7153885544749852,0.005292082593838521,0
860,2,0.3672081546200803,3958,3420,2,0.7492943806305234,0.016810290595116153,0
477,1,0.8117494558465105,2959,4416,2,0.8810397937672674,0.07798603251494227,0
725,0,0.7084128178452068,2772,1274,4,0.8586184042841657,0.06880104320407131,0
889,3,0.13730570511699958,1049,4522,1,0.8250287168156281,0.061772452550657,0
725,2,0.12081872726758935,4406,4773,7,0.8746037162941159,0.054351295318381225,0
239,1,0.7054529977432393,2258,2292,7,0.9519698606766365,0.05884832631631928,0
83,3,4.086876422712253,5371,7150,63,0.14946622252501748,0.41313360693046136,1
846,2,0.03012898322285451,87,655,3,0.7452802618335551,0.0037636672551036757,0
417,3,0.7369063552162762,1532,3531,10,0.924040014222124,0.05992433735009903,0
1233,0,0.24553342396358013,4475,4640,5,0.9275651692696686,0.092495236479249,0
1131,3,0.510855347098314,4856,4016,1,0.7227630346300704,0.08011400606885674,0
1133,0,0.08486113083510605,1620,4905,3,0.8274056419665807,0.02101721184522608,0
1054,0,0.3778970463999176,3889,1511,2,0.9246028302323857,0.061201859500628286,0
1348,3,0.38059178204438504,4067,4597,7,0.7946356905480948,0.07672511094886383,0
1087,2,0.7679580971241784,4266,647,4,0.8939038304060998,0.05301485907757636,0
95,0,0.27785480611542995,54,4,51,0.48387379642250117,0.3155992904092303,1
1175,3,0.978698468887349,1072,4583,8,0.7362153834325811,0.013524422506566726,0
61,0,0.34211622645959605,31,5254,70,0.09310870657459336,0.5517812194352312,1
1369,0,0.9132394409795429,747,3609,8,0.8554170996345263,0.013020445374076872,0
1320,1,0.4321768980324462,3779,4711,9,0.968293573406793,0.06510449431829088,0
1497,0,0.46242794106367313,3996,3949,4,0.7113569567486814,0.0017983828277224557,0
1145,1,0.4158226357263589,297,2528,8,0.815615870206109,0.019664462061770294,0
1533,3,0.2899357514983185,89,5507,1,0.10036165285532164,0.696788057779443,1
45,3,0.4049050484086207,97,8917,9,0.036065105438362395,0.45465183392341013,1
263,1,0.5118744707783058,1902,4456,4,0.7790674350768878,0.07002977382911804,0
974,3,0.001997824209997723,1017,1352,9,0.929177360588368,0.0862396128092657,0
1731,0,0.4451137663278179,6912,69,46,0.1653671837998579,0.6499846505581872,1
1292,1,0.7837310180471814,4203,2279,3,0.7494884001734291,0.05916208109368011,0
545,2,0.7141044766575522,150,1668,9,0.8333532559060368,0.05281839289698265,0
1120,3,0.6748414097033792,3292,1565,10,0.9732327365856467,0.060673944018037884,0
1793,1,4.124683802933106,45,7913,52,0.5936206014318488,0.8895127385714323,1
943,0,0.197287226570659,1925,3574,3,0.8162987574001095,0.014600165331408323,0
76,2,0.16088424739353308,30,19,3,0.13745744424360057,0.7659086212348452,1
1812,3,2.6481336375778737,91,12,32,0.2369221482275577,0.8521222466284832,1
394,3,0.07381881025306802,3946,2817,10,0.849721514194814,0.09598997759484862,0
756,3,0.08338130245916331,4607,187,9,0.8324664857989348,0.013550718531412976,0
93,2,0.4339679346008836,9592,6532,85,0.436444957603517,0.8625008959972069,1
759,2,0.9887939966863468,2160,3645,5,0.9759303266670363,0.09789689976436816,0
938,2,0.7967300238710593,974,4950,8,0.7032339426039447,0.0712463048736224,0
546,2,0.8474158065819783,3109,1275,8,0.9094184634116398,0.091294069904031,0
336,2,0.11059185946859551,3896,4357,1,0.7737514529201406,0.08403085965179681,0
1120,1,0.4671891255642547,9337,95,5,0.2381516598969479,0.7042627136450483,1
1266,2,0.5335548732607281,3020,1296,4,0.9669911446234845,0.09885926601237144,0
1012,2,0.07759198147639251,47,47,18,0.4894411896208713,0.7880397397317723,1
880,0,0.09064475842212638,956,2379,4,0.9768508857154449,0.09424355402110368,0
51,3,0.1994805761199976,17,28,32,0.3336775336803879,0.6511954898855041,1
764,0,0.6599119242675986,4858,1530,3,0.9364947648772615,0.08255444739156324,0
390,1,0.667702651602946,4844,1032,6,0.8098655817094184,0.06196568425592373,0
435,3,0.0819853824554928,3937,4392,3,0.8368022891539969,0.009490200962490359,0
279,2,0.6074057743231203,972,4286,2,0.9298058985252587,0.06220123224186755,0
719,3,0.6380338345183998,963,4555,8,0.7530982317097829,0.00614221496238756,0
1068,3,0.23500435022337696,944,3433,7,0.7673853577829634,0.06562742071885523,0
1001,3,0.9661940576047123,636,3881,2,0.9994453086420731,0.020685487874208455,0
627,3,0.7330761301698782,3429,4992,1,0.7861068067028218,0.018156956390160028,0
783,3,0.21421480809084226,4720,4669,6,0.9458047136660412,0.06376296693056696,0
1264,0,0.324529391603277,1017,3815,5,0.8693105875035838,0.05004334207119221,0
1403,0,0.6965211495787806,3122,1258,9,0.8283691333240789,0.05891917532258748,0
1434,1,0.4516067392822519,8845,13,95,0.05393311499209935,0.4774753614551056,1
1022,3,0.328421610362589,4178,4236,2,0.9472500774929342,0.006389538801583028,0
75,2,0.27089419872570064,7336,7526,7,0.2297959384174504,0.5297300417583258,1
1113,0,0.2587944113412715,6924,9822,6,0.10167581765955515,0.7333942956487107,1
447,3,0.9343977879844336,2090,2886,7,0.7725844909193424,0.0035838902407560828,0
1006,2,0.19893654563725816,1975,4256,4,0.7283524021134208,0.042737253261173294,0
797,3,0.19221963706494005,394,2894,10,0.9934433814165127,0.0009840238927966705,0
1311,3,0.34862118711852386,454,4313,2,0.7672008150457987,0.0522852414273199,0
1261,3,0.5584282451993837,2533,212,10,0.7323231195394678,0.023887733868051566,0
1963,1,0.47335816068994646,5472,8298,2,0.10942615773606712,0.5513841598939202,1
862,3,0.797555473362566,4573,34,4,0.9300538310813931,0.06860554115699384,0
508,1,0.11964697956773351,3130,3709,8,0.8479203823118087,0.015861243339640053,0
52,2,0.09838036597886113,3173,4977,6,0.8471540516387156,0.03761126604996087,0
1205,0,0.8711208624425806,320,2537,7,0.7158410229028465,0.017258328599022356,0
1115,0,0.2857620202992467,3261,2923,9,0.9650384080662762,0.007074384650988064,0
1329,1,0.9203957961838068,1713,1968,4,0.9609907255525236,0.09288890419708379,0
1382,1,0.7614349651367475,2957,1056,8,0.9000605036455575,0.09380619361044565,0
976,3,0.15713319004639337,2656,1271,5,0.9895437527517521,0.015115017483323901,0
1059,3,0.43603983145983033,3,1,75,0.08500264749521669,0.9907279802317093,1
808,1,0.5740165171369394,989,4053,10,0.7316138604004002,0.05649479277936627,0
567,3,0.10389398745466327,1732,1192,4,0.8232712955796617,0.002748282213793618,0
77,0,0.17073167300697462,5535,19,47,0.4643016953487691,0.49290186480445053,1
673,3,0.1865006579023344,4444,3513,9,0.7944336529463782,0.04724234584907834,0
479,3,0.1467255173805596,4126,2650,2,0.9470793717099483,0.05683357028860206,0
603,0,0.15899897403225383,3642,2750,3,0.7149376388081201,0.037534109516074256,0
843,3,0.21409911015121164,1505,3614,6,0.9105094962861064,0.058897242830838296,0
1483,1,0.5320852385724477,2380,3328,9,0.748479134490179,0.06663493493232059,0
45,2,2.2182739642066926,33,52,66,0.3602729655048076,0.5821113405466785,1
525,3,0.5583145626079556,4248,4067,2,0.7534007218134426,0.05797401868870725,0
1677,2,2.4632783794825563,14,7470,5,0.6114954360184217,0.5133147385574744,1
802,3,0.12761265982497116,1967,2825,10,0.8309651979689491,0.03462860983009262,0
81,0,0.3479220277817095,52,6847,7,0.007111045981422426,0.32293646736032666,1
330,3,0.47030331031109707,2364,4653,8,0.9476613877542456,0.035550002143392004,0
66,3,0.7217496354934021,3913,4233,4,0.9862038803334219,0.054150297336763686,0
1113,2,0.006965118095709766,604,2862,9,0.9934933763531,0.018895527550212343,0
165,3,0.8994392714202473,1308,3861,1,0.8570935945784663,0.020998152829851804,0
1062,1,0.22143106562517123,576,3354,8,0.8705104872863334,0.07790129633975217,0
1498,0,0.7380129124057212,1165,2728,5,0.9576061804585342,0.09348320138553819,0
1308,1,0.5644161244920602,2492,839,8,0.7610544999633735,0.027402072994071793,0
117,0,0.16073757074024797,76,1990,2,0.891018453503312,0.021534415821998755,0
521,1,0.8006011046948966,3505,435,2,0.7992235249968164,0.018527973279351708,0
228,2,0.928658102652695,1197,3614,8,0.9590169418849396,0.043436945125871186,0
503,1,0.33568578658734494,71,648,1,0.7484195413745978,0.06977654084370281,0
1501,2,1.0310417257232425,6736,7773,6,0.16321809768844722,0.7328119753307298,1
316,2,0.5004631753682066,1827,2774,5,0.8206290664522156,0.08304734806149283,0
170,1,0.17367505769003588,3258,4310,4,0.7304064079232546,0.03597620031168319,0
1427,2,0.4429119039316244,883,3349,6,0.9406912580625945,0.009104027072949451,0
491,2,0.48148861944798915,3118,1139,8,0.7773462363157237,0.05604077992157363,0
750,0,0.7784813355604662,1731,2850,7,0.9426221525489851,0.05885234871234636,0
306,2,0.4921021134286825,2147,2670,6,0.7484515371757872,0.07012100575038276,0
1407,0,0.07567408109185692,121,4303,10,0.9318015715299008,0.00220883513117075,0
319,0,0.34123475739028886,4084,4063,7,0.9446868802802053,0.04046904981675967,0
89,2,0.4526348649358257,5,56,49,0.49052333914486407,0.6178224604877105,1
324,1,0.3569127727987961,3205,15,2,0.7322207694650338,0.022388237954310178,0
1004,2,0.2618447177235851,1949,3881,3,0.8439533488833709,0.05319456254259247,0
1233,1,0.34508694367134374,8251,74,86,0.055317014534322695,0.7270134552107832,1
86,3,0.4586517783151561,46,7807,2,0.12615527338479882,0.9980394806598201,1
678,1,0.9852673448534753,2381,4538,1,0.951090193410925,0.06063812516516681,0
261,2,0.275748529074897,4317,2172,6,0.7345522018531869,0.03920953622843087,0
1423,0,0.28946861932432133,2513,1112,3,0.9921584317404295,0.051175291588992956,0
1480,3,0.30819444518087435,4264,4161,1,0.8765351847946697,0.07859558668909389,0
486,0,0.9164830947116618,567,2720,10,0.7918651341869188,0.08186329037915996,0
1207,2,0.673439829961669,1196,2048,2,0.9906116694771365,0.09027115921151131,0
337,1,0.3714535581189592,4128,1865,9,0.7506816451876261,0.07250390583887861,0
1017,3,0.5775166103326335,2654,3844,1,0.7671246385731473,0.08737050644746802,0
903,1,0.16916171410266823,3838,3416,2,0.7063700402330378,0.00670445376065687,0
1497,3,0.4167637289877393,1047,3847,1,0.895608342902218,0.030818703163246742,0
1453,3,0.7339316423978467,2349,110,2,0.704778158861954,0.006433517152641966,0
1343,2,0.5841789923914016,3131,138,9,0.998101511494375,0.06115263397789379,0
867,1,0.8830997120083525,3461,3819,10,0.9080942676729187,0.01419715989409076,0
866,3,0.4201789023138741,3332,1319,1,0.8103201467960479,0.024380141763761645,0
63,3,4.158347169466884,8563,40,44,0.21232361930321478,0.36701165474042424,1
1467,3,0.9911904828064294,4708,3063,4,0.9057063611767713,0.029769660344381544,0
1448,3,0.39174002698982247,2859,4714,3,0.9659436467442382,0.0842410372140474,0
869,2,0.7592498486003911,1340,1324,5,0.8706240420219094,0.05760711030388384,0
1342,3,0.22492948486115788,7253,69,10,0.12954385393464998,0.5619922847872889,1
253,0,0.1476096964037431,3093,2789,6,0.8985982708728086,0.02396721605816169,0
497,1,0.19206057576167934,146,4367,10,0.7859860029121238,0.06832411376897489,0
1017,1,0.376737903379457,2862,220,10,0.8429930908029802,0.06408962712441332,0
1145,2,0.8523114125592882,4631,4995,5,0.8681310956533683,0.03981132161134426,0
1749,3,0.32952886111250784,6725,74,1,0.16789839566068523,0.9299729434932689,1
80,2,2.125186707833115,93,9627,77,0.2466710770291476,0.3815394776200721,1
600,0,0.9407440446975013,355,884,9,0.8595586981314367,0.08440075934226658,0
1374,0,0.8131362396839795,3014,3635,2,0.8476722540134121,0.00795723582377833,0
537,0,0.9209265871764236,1169,3198,7,0.7111247275128907,6.112563317121067e-05,0
1180,0,0.03281559702138026,2620,946,5,0.9983444273308724,0.09969611422800835,0
1166,3,0.7640667423010289,969,3659,6,0.9793700805862577,0.02645691392270977,0
828,0,0.4057566359440782,1308,1836,7,0.9949191243571283,0.001948289920333457,0
346,2,0.08055010879064017,2614,1249,1,0.7236887153238573,0.022991035476847988,0
1160,0,0.40976830197153974,9452,6113,6,0.03074607197496144,0.48355472001615296,1
1119,0,0.5739257804654646,4346,2274,2,0.9899083501071194,0.027771597192169574,0
1283,2,0.5269815255127087,4931,4993,6,0.9832617007116263,0.09311803429937865,0
122,2,0.7874237143784785,3846,2673,4,0.9332911171822438,0.08581388452315623,0
127,3,0.38448993360325534,159,3735,1,0.9092533375066574,0.029979526430816375,0
1946,2,0.4611533137240002,7261,84,17,0.4111868057072281,0.5011969359460791,1
718,1,0.5285365477547549,2816,1968,8,0.9319927016367859,0.03407490547034162,0
170,3,0.7698252619462107,3061,2229,8,0.8819584528796449,0.04821932834423153,0
52,1,0.23155570883969406,12,26,2,0.2641946666564867,0.8906799222957626,1
1443,1,0.7840828714378243,2575,2920,8,0.7831742303439904,0.06499400063521486,0
849,3,0.6937928833191601,2651,467,10,0.719844267521831,0.08438042435480149,0
1070,0,0.4125042360638057,1630,1268,3,0.9469978170405943,0.07797069700638924,0
329,1,0.3589126405930195,4534,1150,5,0.9027024841130707,0.017545239177800633,0
330,2,0.48072956067823525,2397,877,5,0.9494615277979687,0.05581927887875138,0
1435,0,0.14660237621922179,1868,3105,2,0.7562748276311212,0.06649170052757275,0
53,2,4.072910277023308,62,5109,5,0.6386072035064164,0.622218017792716,1
1251,2,0.48116482291092644,1449,3723,5,0.793790384088409,0.0035247499946191585,0
1180,1,0.7448981947181949,2396,831,5,0.8209944616774056,0.05117160550194044,0
880,0,0.24507728794906503,452,3519,7,0.8250654024991799,0.02282266781237087,0
359,3,0.45858598876367085,1239,1868,10,0.9535419702401777,0.08259232394788674,0
1126,2,0.17762038187728357,3088,2079,5,0.8935942564158151,0.052779105486405346,0
49,0,0.3508480365946587,11,44,90,0.04958768562089111,0.9745769289496158,1
1120,0,0.4848008169613116,1510,717,9,0.9425725505954519,0.0644895103910017,0
334,3,0.24446061880529757,1171,4747,5,0.7823235094608922,0.04925708393089539,0
788,2,0.06564456670264673,3202,323,3,0.913338104614094,0.02721583520420188,0
1078,1,0.7322253098387473,384,890,4,0.8062971628619164,0.09835107896984448,0
1331,1,0.5441518634258199,1761,2772,8,0.7617888272700986,0.06203709794377097,0
1012,3,0.2833652743835233,2326,4760,1,0.7317778180770987,0.00816383242695602,0
1455,2,0.37841328230090193,10,64,2,0.27322414291943514,0.6423609515458851,1
319,1,0.7764311762723304,4900,4926,6,0.9382675350490458,0.010245573885481708,0
1274,2,2.001072311920368,8342,74,3,0.23673588973927925,0.5776133677753753,1
359,3,0.2410435303218691,1449,3174,9,0.8364921537623726,0.0976025897544163,0
710,2,0.7741802028650622,2164,503,2,0.7465456537264771,0.09053578257947606,0
1003,2,0.16358187849209227,3733,365,8,0.9020059055669968,0.046492717265977236,0
55,1,0.10659261401069264,9038,6731,4,0.4971773622931817,0.442315879606481,1
